ProcessName,RegionName,Time,StdUnitCapacity,TechnicalLife,GrossEfficiency,OwnUseRate,Availability,MinLoadRate,CCSCaptureRate,DayStorageOutput,CAPEX,OPEX,DiscountRate,RunningCost
Unit,Unit,Year,MW,Year,%,%,%,%,%,GWh,USD/KW,USD/KW,%,USD/KWh
COA_SUB_HC,USA,2080,10000,30,37,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,USA,2080,10000,30,36,7,95,0,0,0,1768.42,35.36,10,0.001
COA_USC_HC,USA,2080,10000,30,52,7,95,0,0,0,3125.880881,52,10,0.001
COA_USC_LN,USA,2080,10000,30,49,7,95,0,0,0,3125.880881,54.6,10,0.001
GAS_CC,USA,2080,10000,30,63,7,95,0,0,0,980.15,27.07,10,0.001
CCS_NGCC_OXY,USA,2080,10000,30,55,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,USA,2080,10000,35,42,7,95,0,0,0,714.2843126,19.7272625,10,0.001
REW_GEO,USA,2080,5000,40,10,6,95,0,0,0,3099.21,49.24,10,0.002
REW_HYD_LG,USA,2080,5000,100,100,1,95,0,0,0,2753.95,48.73,10,0.001
REW_HYD_SM,USA,2080,5000,100,100,1,95,0,0,0,1549.1,27.41,10,0.001
NUK_LWR,USA,2080,10000,40,37,6,95,60,0,0,3258.53,73.86,10,0.001
BIO_BIO,USA,2080,10000,30,32,7,95,0,0,0,4089.34,82.65,10,0.001
CCS_IGCC_BIO,USA,2080,10000,30,45,7,95,0,85,0,5837.29,96.53,10,0.001
COA_SC_HC,USA,2080,10000,40,42,7,95,0,0,0,2300,46,10,0.001
COA_IGCC_HC,USA,2080,10000,40,54,7,95,0,0,0,3384.615385,67.69230769,10,0.001
CCS_USC_POS_HC,USA,2080,10000,40,44,7,95,0,85,0,3165.217391,94.95652174,10,0.001
CCS_USC_OXY_HC,USA,2080,10000,40,44,7,95,0,85,0,3334.782609,100.0434783,10,0.001
CCS_USC_PRE_HC,USA,2080,10000,40,48,7,95,0,85,0,4015.384615,120.4615385,10,0.001
COA_SC_LN,USA,2080,10000,40,40,7,95,0,0,0,2415,48.3,10,0.001
COA_IGCC_LN,USA,2080,10000,40,52,7,95,0,0,0,3553.846154,71.07692308,10,0.001
CCS_USC_POS_LN,USA,2080,10000,40,41,7,95,0,85,0,3323.478261,99.70434783,10,0.001
CCS_NGCC_POS,USA,2080,10000,35,56,7,95,0,85,0,1646.655232,41.16638079,10,0.001
OIL_ST,USA,2080,10000,30,42,7,95,0,0,0,2000,48,10,0.001
STR_HPS,USA,2080,3000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,USA,2080,3000,60,80,0,98,0,0,0.6,144.8,1.448,10,0.001
REW_WND_ON,USA,2085,5000,20,100,0,95,0,0,0,1284.92,28.87,10,0.001
REW_WND_OFF,USA,2085,5000,25,100,0,95,0,0,0,2398.6,57.75,10,0.001
REW_PV_GND,USA,2085,5000,30,100,6,95,0,0,0,451.68,5.12,10,0.001
REW_PV_RFT,USA,2085,5000,25,100,6,95,0,0,0,736.75,7.26,10,0.001
REW_CSP_NST,USA,2085,5000,25,100,0,95,0,0,0,2755,11,10,0.001
COA_SUB_HC,USA,2085,10000,30,37,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,USA,2085,10000,30,36,7,95,0,0,0,1768.42,35.36,10,0.001
COA_USC_HC,USA,2085,10000,30,52,7,95,0,0,0,3125.880881,52,10,0.001
COA_USC_LN,USA,2085,10000,30,49,7,95,0,0,0,3125.880881,54.6,10,0.001
GAS_CC,USA,2085,10000,30,63,7,95,0,0,0,980.15,27.07,10,0.001
CCS_NGCC_OXY,USA,2085,10000,30,55,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,USA,2085,10000,35,42,7,95,0,0,0,714.2843126,19.7272625,10,0.001
REW_GEO,USA,2085,5000,40,10,6,95,0,0,0,3099.21,49.24,10,0.002
REW_HYD_LG,USA,2085,5000,100,100,1,95,0,0,0,2748.37,48.17,10,0.001
REW_HYD_SM,USA,2085,5000,100,100,1,95,0,0,0,1545.95,27.1,10,0.001
NUK_LWR,USA,2085,10000,40,37,6,95,60,0,0,3258.53,73.86,10,0.001
BIO_BIO,USA,2085,10000,30,32,7,95,0,0,0,4089.34,82.65,10,0.001
CCS_IGCC_BIO,USA,2085,10000,30,45,7,95,0,85,0,5837.29,96.53,10,0.001
COA_SC_HC,USA,2085,10000,40,42,7,95,0,0,0,2300,46,10,0.001
COA_IGCC_HC,USA,2085,10000,40,54,7,95,0,0,0,3384.615385,67.69230769,10,0.001
CCS_USC_POS_HC,USA,2085,10000,40,44,7,95,0,85,0,3165.217391,94.95652174,10,0.001
CCS_USC_OXY_HC,USA,2085,10000,40,44,7,95,0,85,0,3334.782609,100.0434783,10,0.001
CCS_USC_PRE_HC,USA,2085,10000,40,48,7,95,0,85,0,4015.384615,120.4615385,10,0.001
COA_SC_LN,USA,2085,10000,40,40,7,95,0,0,0,2415,48.3,10,0.001
COA_IGCC_LN,USA,2085,10000,40,52,7,95,0,0,0,3553.846154,71.07692308,10,0.001
CCS_USC_POS_LN,USA,2085,10000,40,41,7,95,0,85,0,3323.478261,99.70434783,10,0.001
CCS_NGCC_POS,USA,2085,10000,35,56,7,95,0,85,0,1646.655232,41.16638079,10,0.001
OIL_ST,USA,2085,10000,30,42,7,95,0,0,0,2000,48,10,0.001
STR_HPS,USA,2085,3000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,USA,2085,3000,60,80,0,98,0,0,0.6,145.8,1.458,10,0.001
REW_WND_ON,USA,2090,5000,20,100,0,95,0,0,0,1284.92,28.43,10,0.001
REW_WND_OFF,USA,2090,5000,25,100,0,95,0,0,0,2398.6,56.87,10,0.001
REW_PV_GND,USA,2090,5000,30,100,6,95,0,0,0,451.68,5.12,10,0.001
REW_PV_RFT,USA,2090,5000,25,100,6,95,0,0,0,736.75,7.26,10,0.001
REW_CSP_NST,USA,2090,5000,25,100,0,95,0,0,0,2755,11,10,0.001
COA_SUB_HC,USA,2090,10000,30,37,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,USA,2090,10000,30,36,7,95,0,0,0,1768.42,35.36,10,0.001
COA_USC_HC,USA,2090,10000,30,52,7,95,0,0,0,3125.880881,52,10,0.001
COA_USC_LN,USA,2090,10000,30,49,7,95,0,0,0,3125.880881,54.6,10,0.001
GAS_CC,USA,2090,10000,30,63,7,95,0,0,0,980.15,27.07,10,0.001
CCS_NGCC_OXY,USA,2090,10000,30,55,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,USA,2090,10000,35,42,7,95,0,0,0,714.2843126,19.7272625,10,0.001
REW_GEO,USA,2090,5000,40,10,6,95,0,0,0,3099.21,49.24,10,0.002
REW_HYD_LG,USA,2090,5000,100,100,1,95,0,0,0,2742.78,47.61,10,0.001
REW_HYD_SM,USA,2090,5000,100,100,1,95,0,0,0,1542.81,26.79,10,0.001
NUK_LWR,USA,2090,10000,40,37,6,95,60,0,0,3258.53,73.86,10,0.001
BIO_BIO,USA,2090,10000,30,32,7,95,0,0,0,4089.34,82.65,10,0.001
CCS_IGCC_BIO,USA,2090,10000,30,45,7,95,0,85,0,5837.29,96.53,10,0.001
COA_SC_HC,USA,2090,10000,40,42,7,95,0,0,0,2300,46,10,0.001
COA_IGCC_HC,USA,2090,10000,40,54,7,95,0,0,0,3384.615385,67.69230769,10,0.001
CCS_USC_POS_HC,USA,2090,10000,40,44,7,95,0,85,0,3165.217391,94.95652174,10,0.001
CCS_USC_OXY_HC,USA,2090,10000,40,44,7,95,0,85,0,3334.782609,100.0434783,10,0.001
CCS_USC_PRE_HC,USA,2090,10000,40,48,7,95,0,85,0,4015.384615,120.4615385,10,0.001
COA_SC_LN,USA,2090,10000,40,40,7,95,0,0,0,2415,48.3,10,0.001
COA_IGCC_LN,USA,2090,10000,40,52,7,95,0,0,0,3553.846154,71.07692308,10,0.001
CCS_USC_POS_LN,USA,2090,10000,40,41,7,95,0,85,0,3323.478261,99.70434783,10,0.001
CCS_NGCC_POS,USA,2090,10000,35,56,7,95,0,85,0,1646.655232,41.16638079,10,0.001
OIL_ST,USA,2090,10000,30,42,7,95,0,0,0,2000,48,10,0.001
STR_HPS,USA,2090,3000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,USA,2090,3000,60,80,0,98,0,0,0.6,146.8,1.468,10,0.001
REW_WND_ON,USA,2095,5000,20,100,0,95,0,0,0,1284.92,27.99,10,0.001
REW_WND_OFF,USA,2095,5000,25,100,0,95,0,0,0,2398.6,55.98,10,0.001
REW_PV_GND,USA,2095,5000,30,100,6,95,0,0,0,451.68,5.12,10,0.001
REW_PV_RFT,USA,2095,5000,25,100,6,95,0,0,0,736.75,7.26,10,0.001
REW_CSP_NST,USA,2095,5000,25,100,0,95,0,0,0,2755,11,10,0.001
COA_SUB_HC,USA,2095,10000,30,37,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,USA,2095,10000,30,36,7,95,0,0,0,1768.42,35.36,10,0.001
COA_USC_HC,USA,2095,10000,30,52,7,95,0,0,0,3125.880881,52,10,0.001
COA_USC_LN,USA,2095,10000,30,49,7,95,0,0,0,3125.880881,54.6,10,0.001
GAS_CC,USA,2095,10000,30,63,7,95,0,0,0,980.15,27.07,10,0.001
CCS_NGCC_OXY,USA,2095,10000,30,55,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,USA,2095,10000,35,42,7,95,0,0,0,714.2843126,19.7272625,10,0.001
REW_GEO,USA,2095,5000,40,10,6,95,0,0,0,3099.21,49.24,10,0.002
REW_HYD_LG,USA,2095,5000,100,100,1,95,0,0,0,2737.19,47.05,10,0.001
REW_HYD_SM,USA,2095,5000,100,100,1,95,0,0,0,1539.67,26.47,10,0.001
NUK_LWR,USA,2095,10000,40,37,6,95,60,0,0,3258.53,73.86,10,0.001
BIO_BIO,USA,2095,10000,30,32,7,95,0,0,0,4089.34,82.65,10,0.001
CCS_IGCC_BIO,USA,2095,10000,30,45,7,95,0,85,0,5837.29,96.53,10,0.001
COA_SC_HC,USA,2095,10000,40,42,7,95,0,0,0,2300,46,10,0.001
COA_IGCC_HC,USA,2095,10000,40,54,7,95,0,0,0,3384.615385,67.69230769,10,0.001
CCS_USC_POS_HC,USA,2095,10000,40,44,7,95,0,85,0,3165.217391,94.95652174,10,0.001
CCS_USC_OXY_HC,USA,2095,10000,40,44,7,95,0,85,0,3334.782609,100.0434783,10,0.001
CCS_USC_PRE_HC,USA,2095,10000,40,48,7,95,0,85,0,4015.384615,120.4615385,10,0.001
COA_SC_LN,USA,2095,10000,40,40,7,95,0,0,0,2415,48.3,10,0.001
COA_IGCC_LN,USA,2095,10000,40,52,7,95,0,0,0,3553.846154,71.07692308,10,0.001
CCS_USC_POS_LN,USA,2095,10000,40,41,7,95,0,85,0,3323.478261,99.70434783,10,0.001
CCS_NGCC_POS,USA,2095,10000,35,56,7,95,0,85,0,1646.655232,41.16638079,10,0.001
OIL_ST,USA,2095,10000,30,42,7,95,0,0,0,2000,48,10,0.001
STR_HPS,USA,2095,3000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,USA,2095,3000,60,80,0,98,0,0,0.6,147.8,1.478,10,0.001
REW_WND_ON,USA,2100,5000,20,100,0,95,0,0,0,1284.92,27.55,10,0.001
REW_WND_OFF,USA,2100,5000,25,100,0,95,0,0,0,2398.6,55.1,10,0.001
REW_PV_GND,USA,2100,5000,30,100,6,95,0,0,0,451.68,5.12,10,0.001
REW_PV_RFT,USA,2100,5000,25,100,6,95,0,0,0,736.75,7.26,10,0.001
REW_CSP_NST,USA,2100,5000,25,100,0,95,0,0,0,2755,11,10,0.001
COA_SUB_HC,USA,2100,10000,30,37,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,USA,2100,10000,30,36,7,95,0,0,0,1768.42,35.36,10,0.001
COA_USC_HC,USA,2100,10000,30,52,7,95,0,0,0,3125.880881,52,10,0.001
COA_USC_LN,USA,2100,10000,30,49,7,95,0,0,0,3125.880881,54.6,10,0.001
GAS_CC,USA,2100,10000,30,63,7,95,0,0,0,980.15,27.07,10,0.001
CCS_NGCC_OXY,USA,2100,10000,30,55,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,USA,2100,10000,35,42,7,95,0,0,0,714.2843126,19.7272625,10,0.001
REW_GEO,USA,2100,5000,40,10,6,95,0,0,0,3099.21,49.24,10,0.002
REW_HYD_LG,USA,2100,5000,100,100,1,95,0,0,0,2731.6,46.49,10,0.001
REW_HYD_SM,USA,2100,5000,100,100,1,95,0,0,0,1536.52,26.16,10,0.001
NUK_LWR,USA,2100,10000,40,37,6,95,60,0,0,3258.53,73.86,10,0.001
BIO_BIO,USA,2100,10000,30,32,7,95,0,0,0,4089.34,82.65,10,0.001
CCS_IGCC_BIO,USA,2100,10000,30,45,7,95,0,85,0,5837.29,96.53,10,0.001
COA_SC_HC,USA,2100,10000,40,42,7,95,0,0,0,2300,46,10,0.001
COA_IGCC_HC,USA,2100,10000,40,54,7,95,0,0,0,3384.615385,67.69230769,10,0.001
CCS_USC_POS_HC,USA,2100,10000,40,44,7,95,0,85,0,3165.217391,94.95652174,10,0.001
CCS_USC_OXY_HC,USA,2100,10000,40,44,7,95,0,85,0,3334.782609,100.0434783,10,0.001
CCS_USC_PRE_HC,USA,2100,10000,40,48,7,95,0,85,0,4015.384615,120.4615385,10,0.001
COA_SC_LN,USA,2100,10000,40,40,7,95,0,0,0,2415,48.3,10,0.001
COA_IGCC_LN,USA,2100,10000,40,52,7,95,0,0,0,3553.846154,71.07692308,10,0.001
CCS_USC_POS_LN,USA,2100,10000,40,41,7,95,0,85,0,3323.478261,99.70434783,10,0.001
CCS_NGCC_POS,USA,2100,10000,35,56,7,95,0,85,0,1646.655232,41.16638079,10,0.001
OIL_ST,USA,2100,10000,30,42,7,95,0,0,0,2000,48,10,0.001
STR_HPS,USA,2100,3000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,USA,2100,3000,60,80,0,98,0,0,0.6,148.8,1.488,10,0.001
REW_WND_ON,USA,2105,5000,20,100,0,95,0,0,0,1284.92,27.55,10,0.001
REW_WND_OFF,USA,2105,5000,25,100,0,95,0,0,0,2398.6,55.1,10,0.001
REW_PV_GND,USA,2105,5000,30,100,6,95,0,0,0,451.68,5.12,10,0.001
REW_PV_RFT,USA,2105,5000,25,100,6,95,0,0,0,736.75,7.26,10,0.001
REW_CSP_NST,USA,2105,5000,25,100,0,95,0,0,0,2755,11,10,0.001
COA_SUB_HC,USA,2105,10000,30,37,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,USA,2105,10000,30,36,7,95,0,0,0,1768.42,35.36,10,0.001
COA_USC_HC,USA,2105,10000,30,52,7,95,0,0,0,3125.880881,52,10,0.001
COA_USC_LN,USA,2105,10000,30,49,7,95,0,0,0,3125.880881,54.6,10,0.001
GAS_CC,USA,2105,10000,30,63,7,95,0,0,0,980.15,27.07,10,0.001
CCS_NGCC_OXY,USA,2105,10000,30,55,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,USA,2105,10000,35,42,7,95,0,0,0,714.2843126,19.7272625,10,0.001
REW_GEO,USA,2105,5000,40,10,6,95,0,0,0,3099.21,49.24,10,0.002
REW_HYD_LG,USA,2105,5000,100,100,1,95,0,0,0,2731.6,46.49,10,0.001
REW_HYD_SM,USA,2105,5000,100,100,1,95,0,0,0,1536.52,26.16,10,0.001
NUK_LWR,USA,2105,10000,40,37,6,95,60,0,0,3258.53,73.86,10,0.001
BIO_BIO,USA,2105,10000,30,32,7,95,0,0,0,4089.34,82.65,10,0.001
CCS_IGCC_BIO,USA,2105,10000,30,45,7,95,0,85,0,5837.29,96.53,10,0.001
COA_SC_HC,USA,2105,10000,40,42,7,95,0,0,0,2300,46,5,0.001
COA_IGCC_HC,USA,2105,10000,40,54,7,95,0,0,0,3384.615385,67.69230769,5,0.001
CCS_USC_POS_HC,USA,2105,10000,40,44,7,95,0,85,0,3165.217391,94.95652174,5,0.001
CCS_USC_OXY_HC,USA,2105,10000,40,44,7,95,0,85,0,3334.782609,100.0434783,5,0.001
CCS_USC_PRE_HC,USA,2105,10000,40,48,7,95,0,85,0,4015.384615,120.4615385,5,0.001
COA_SC_LN,USA,2105,10000,40,40,7,95,0,0,0,2415,48.3,5,0.001
COA_IGCC_LN,USA,2105,10000,40,52,7,95,0,0,0,3553.846154,71.07692308,5,0.001
CCS_USC_POS_LN,USA,2105,10000,40,41,7,95,0,85,0,3323.478261,99.70434783,5,0.001
CCS_NGCC_POS,USA,2105,10000,35,56,7,95,0,85,0,1646.655232,41.16638079,5,0.001
OIL_ST,USA,2105,10000,30,42,7,95,0,0,0,2000,48,5,0.001
STR_HPS,USA,2105,3000,60,80,0,98,0,0,0.6,2394.092,47.88183,5,0.001
STR_BAT,USA,2105,3000,60,80,0,98,0,0,0.6,148.8,1.488,5,0.001
REW_WND_ON,USA,2110,5000,20,100,0,95,0,0,0,1284.92,27.55,10,0.001
REW_WND_OFF,USA,2110,5000,25,100,0,95,0,0,0,2398.6,55.1,10,0.001
REW_PV_GND,USA,2110,5000,30,100,6,95,0,0,0,451.68,5.12,10,0.001
REW_PV_RFT,USA,2110,5000,25,100,6,95,0,0,0,736.75,7.26,10,0.001
REW_CSP_NST,USA,2110,5000,25,100,0,95,0,0,0,2755,11,10,0.001
COA_SUB_HC,USA,2110,10000,30,37,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,USA,2110,10000,30,36,7,95,0,0,0,1768.42,35.36,10,0.001
COA_USC_HC,USA,2110,10000,30,52,7,95,0,0,0,3125.880881,52,10,0.001
COA_USC_LN,USA,2110,10000,30,49,7,95,0,0,0,3125.880881,54.6,10,0.001
GAS_CC,USA,2110,10000,30,63,7,95,0,0,0,980.15,27.07,10,0.001
CCS_NGCC_OXY,USA,2110,10000,30,55,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,USA,2110,10000,35,42,7,95,0,0,0,714.2843126,19.7272625,10,0.001
REW_GEO,USA,2110,5000,40,10,6,95,0,0,0,3099.21,49.24,10,0.002
REW_HYD_LG,USA,2110,5000,100,100,1,95,0,0,0,2731.6,46.49,10,0.001
REW_HYD_SM,USA,2110,5000,100,100,1,95,0,0,0,1536.52,26.16,10,0.001
NUK_LWR,USA,2110,10000,40,37,6,95,60,0,0,3258.53,73.86,10,0.001
BIO_BIO,USA,2110,10000,30,32,7,95,0,0,0,4089.34,82.65,10,0.001
CCS_IGCC_BIO,USA,2110,10000,30,45,7,95,0,85,0,5837.29,96.53,10,0.001
COA_SC_HC,USA,2110,10000,40,42,7,95,0,0,0,2300,46,5,0.001
COA_IGCC_HC,USA,2110,10000,40,54,7,95,0,0,0,3384.615385,67.69230769,5,0.001
CCS_USC_POS_HC,USA,2110,10000,40,44,7,95,0,85,0,3165.217391,94.95652174,5,0.001
CCS_USC_OXY_HC,USA,2110,10000,40,44,7,95,0,85,0,3334.782609,100.0434783,5,0.001
CCS_USC_PRE_HC,USA,2110,10000,40,48,7,95,0,85,0,4015.384615,120.4615385,5,0.001
COA_SC_LN,USA,2110,10000,40,40,7,95,0,0,0,2415,48.3,5,0.001
COA_IGCC_LN,USA,2110,10000,40,52,7,95,0,0,0,3553.846154,71.07692308,5,0.001
CCS_USC_POS_LN,USA,2110,10000,40,41,7,95,0,85,0,3323.478261,99.70434783,5,0.001
CCS_NGCC_POS,USA,2110,10000,35,56,7,95,0,85,0,1646.655232,41.16638079,5,0.001
OIL_ST,USA,2110,10000,30,42,7,95,0,0,0,2000,48,5,0.001
STR_HPS,USA,2110,3000,60,80,0,98,0,0,0.6,2394.092,47.88183,5,0.001
STR_BAT,USA,2110,3000,60,80,0,98,0,0,0.6,148.8,1.488,5,0.001
REW_WND_ON,ZAF,2010,1000,20,100,0,95,0,0,0,1480.1,30.21,10,0.001
REW_WND_OFF,ZAF,2010,1000,20,100,0,95,0,0,0,4497.98,64.63,10,0.001
REW_PV_GND,ZAF,2010,1000,23,100,6,95,0,0,0,3604.15,24.99,10,0.001
REW_PV_RFT,ZAF,2010,1000,21,100,6,95,0,0,0,7036.94,32.49,10,0.001
REW_CSP_NST,ZAF,2010,1000,21,100,0,95,0,0,0,5670,27,10,0.001
COA_SUB_HC,ZAF,2010,2000,30,34,7,95,0,0,0,1032.42,20.65,10,0.001
COA_SUB_LN,ZAF,2010,2000,30,33,7,95,0,0,0,1084.04,21.68,10,0.001
COA_USC_HC,ZAF,2010,2000,30,44,7,95,0,0,0,1786.948743,35.73897487,10,0.001
COA_USC_LN,ZAF,2010,2000,30,41,7,95,0,0,0,1876.296181,37.52592361,10,0.001
GAS_CC,ZAF,2010,2000,30,55,7,95,0,0,0,1225.18,20.33,10,0.001
CCS_NGCC_OXY,ZAF,2010,2000,30,45,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,ZAF,2010,2000,35,36,7,95,0,0,0,892.8499252,14.8154875,10,0.001
REW_GEO,ZAF,2010,1000,40,10,6,95,0,0,0,4562.7,41.02,10,0.001
REW_HYD_LG,ZAF,2010,1000,100,100,1,95,0,0,0,3819.67,45.09,10,0.001
REW_HYD_SM,ZAF,2010,1000,100,100,1,95,0,0,0,2123.22,25.07,10,0.001
NUK_LWR,ZAF,2010,2000,40,36,6,95,60,0,0,4073.16,51.7,10,0.001
BIO_BIO,ZAF,2010,2000,30,29,7,95,0,0,0,5666.04,64.03,10,0.001
CCS_IGCC_BIO,ZAF,2010,2000,30,28,7,95,0,85,0,5171.82,85.4,10,0.001
COA_SC_HC,ZAF,2010,2000,40,39,7,95,0,0,0,1580.76235,31.615247,10,0.001
COA_IGCC_HC,ZAF,2010,2000,40,43,7,95,0,0,0,2749.151913,54.98303826,10,0.001
CCS_USC_POS_HC,ZAF,2010,2000,40,33,7,95,0,85,0,2952.350098,88.57050293,10,0.001
CCS_USC_OXY_HC,ZAF,2010,2000,40,33,7,95,0,85,0,3107.736945,93.23210835,10,0.001
CCS_USC_PRE_HC,ZAF,2010,2000,40,30,7,95,0,85,0,3616.192132,108.4857639,10,0.001
COA_SC_LN,ZAF,2010,2000,40,37,7,95,0,0,0,1659.800467,33.19600935,10,0.001
COA_IGCC_LN,ZAF,2010,2000,40,41,7,95,0,0,0,2886.609509,57.73219017,10,0.001
CCS_USC_POS_LN,ZAF,2010,2000,40,31,7,95,0,85,0,3099.967603,92.99902808,10,0.001
CCS_NGCC_POS,ZAF,2010,2000,35,47,7,95,0,85,0,1296.280148,32.40700369,10,0.001
OIL_ST,ZAF,2010,2000,30,36,7,95,0,0,0,1312.033552,31.48880525,10,0.001
STR_HPS,ZAF,2010,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,ZAF,2010,1000,60,80,0,98,0,0,0.6,1155,11.55,10,0.001
REW_WND_ON,ZAF,2015,1000,20,100,0,95,0,0,0,1559.29,29.2,10,0.001
REW_WND_OFF,ZAF,2015,1000,20,100,0,95,0,0,0,4039.67,62.04,10,0.001
REW_PV_GND,ZAF,2015,1000,24,100,6,95,0,0,0,1673.86,15.27,10,0.001
REW_PV_RFT,ZAF,2015,1000,23,100,6,95,0,0,0,3268.14,19.85,10,0.001
REW_CSP_NST,ZAF,2015,1000,24,100,0,95,0,0,0,5498,22.9,10,0.001
COA_SUB_HC,ZAF,2015,2000,30,34,7,95,0,0,0,1032.42,20.65,10,0.001
COA_SUB_LN,ZAF,2015,2000,30,33,7,95,0,0,0,1084.04,21.68,10,0.001
COA_USC_HC,ZAF,2015,2000,30,44,7,95,0,0,0,1786.948743,35.73897487,10,0.001
COA_USC_LN,ZAF,2015,2000,30,41,7,95,0,0,0,1876.296181,37.52592361,10,0.001
GAS_CC,ZAF,2015,2000,30,55,7,95,0,0,0,1225.18,19.47,10,0.001
CCS_NGCC_OXY,ZAF,2015,2000,30,45,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,ZAF,2015,2000,35,36,7,95,0,0,0,892.8499252,14.1887625,10,0.001
REW_GEO,ZAF,2015,1000,40,10,6,95,0,0,0,4491,40.16,10,0.001
REW_HYD_LG,ZAF,2015,1000,100,100,1,95,0,0,0,3776.04,44.19,10,0.001
REW_HYD_SM,ZAF,2015,1000,100,100,1,95,0,0,0,2101.96,24.6,10,0.001
NUK_LWR,ZAF,2015,2000,40,36,6,95,60,0,0,4073.16,51.7,10,0.001
BIO_BIO,ZAF,2015,2000,30,29,7,95,0,0,0,5635.53,62.55,10,0.001
CCS_IGCC_BIO,ZAF,2015,2000,30,28,7,95,0,85,0,5067.65,81.99,10,0.001
COA_SC_HC,ZAF,2015,2000,40,39,7,95,0,0,0,1580.76235,31.615247,10,0.001
COA_IGCC_HC,ZAF,2015,2000,40,43,7,95,0,0,0,2749.151913,54.98303826,10,0.001
CCS_USC_POS_HC,ZAF,2015,2000,40,33,7,95,0,85,0,2952.350098,88.57050293,10,0.001
CCS_USC_OXY_HC,ZAF,2015,2000,40,33,7,95,0,85,0,3107.736945,93.23210835,10,0.001
CCS_USC_PRE_HC,ZAF,2015,2000,40,30,7,95,0,85,0,3616.192132,108.4857639,10,0.001
COA_SC_LN,ZAF,2015,2000,40,37,7,95,0,0,0,1659.800467,33.19600935,10,0.001
COA_IGCC_LN,ZAF,2015,2000,40,41,7,95,0,0,0,2886.609509,57.73219017,10,0.001
CCS_USC_POS_LN,ZAF,2015,2000,40,31,7,95,0,85,0,3099.967603,92.99902808,10,0.001
CCS_NGCC_POS,ZAF,2015,2000,35,47,7,95,0,85,0,1296.280148,32.40700369,10,0.001
OIL_ST,ZAF,2015,2000,30,36,7,95,0,0,0,1312.033552,31.48880525,10,0.001
STR_HPS,ZAF,2015,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,ZAF,2015,1000,60,80,0,98,0,0,0.6,1156,11.56,10,0.001
REW_WND_ON,ZAF,2020,1000,20,100,0,95,0,0,0,1455.58,28.18,10,0.001
REW_WND_OFF,ZAF,2020,1000,20,100,0,95,0,0,0,3511.12,59.46,10,0.001
REW_PV_GND,ZAF,2020,1000,26,100,6,95,0,0,0,1105.59,9.33,10,0.001
REW_PV_RFT,ZAF,2020,1000,24,100,6,95,0,0,0,2158.61,12.13,10,0.001
REW_CSP_NST,ZAF,2020,1000,25,100,0,95,0,0,0,5395,21.6,10,0.001
COA_SUB_HC,ZAF,2020,2000,30,34,7,95,0,0,0,1032.42,20.65,10,0.001
COA_SUB_LN,ZAF,2020,2000,30,33,7,95,0,0,0,1084.04,21.68,10,0.001
COA_USC_HC,ZAF,2020,2000,30,45,7,95,0,0,0,1786.948743,35.73897487,10,0.001
COA_USC_LN,ZAF,2020,2000,30,42,7,95,0,0,0,1876.296181,37.52592361,10,0.001
GAS_CC,ZAF,2020,2000,30,56.33333333,7,95,0,0,0,1225.18,18.95,10,0.001
CCS_NGCC_OXY,ZAF,2020,2000,30,46.66666667,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,ZAF,2020,2000,35,36.66666667,7,95,0,0,0,892.8499252,13.8098125,10,0.001
REW_GEO,ZAF,2020,1000,40,10,6,95,0,0,0,4404.89,39.29,10,0.001
REW_HYD_LG,ZAF,2020,1000,100,100,1,95,0,0,0,3732.38,43.12,10,0.001
REW_HYD_SM,ZAF,2020,1000,100,100,1,95,0,0,0,2080.7,24.04,10,0.001
NUK_LWR,ZAF,2020,2000,40,36.33333333,6,95,60,0,0,4073.16,51.7,10,0.001
BIO_BIO,ZAF,2020,2000,30,29,7,95,0,0,0,5617.22,61.07,10,0.001
