,timeslice,region,installed,technology,year,agent,category,sector,LCOE
2532,"('summer', 'all-week', 'day')",Kenya-edited,2020,Gas Power Plant (CCGT),2025,A1,retrofit,power,17.65642911373
2533,"('summer', 'all-week', 'day')",Kenya-edited,2025,Gas Power Plant (CCGT),2025,A1,retrofit,power,0.00000000000
2534,"('summer', 'all-week', 'day')",Kenya-edited,2020,Gas Power Plant (SCGT),2025,A1,retrofit,power,11.54310171555
2535,"('summer', 'all-week', 'day')",Kenya-edited,2020,Gas Power Plant (SCGT),2025,A1,retrofit,power,4.12312159847
2536,"('summer', 'all-week', 'day')",Kenya-edited,2020,Gas Power Plant (SCGT),2025,A1,retrofit,power,11.21105668717
2537,"('summer', 'all-week', 'day')",Kenya-edited,2020,Gas Power Plant (SCGT),2025,A1,retrofit,power,55.56304626530
2538,"('summer', 'all-week', 'day')",Kenya-edited,2020,Gas Power Plant (SCGT),2025,A1,retrofit,power,11.21105668717
2539,"('summer', 'all-week', 'day')",Kenya-edited,2020,Gas Power Plant (SCGT),2025,A1,retrofit,power,35.04839160141
2540,"('summer', 'all-week', 'day')",Kenya-edited,2020,Gas Power Plant (SCGT),2025,A1,retrofit,power,16.56375890183
2541,"('summer', 'all-week', 'day')",Kenya-edited,2020,Gas Power Plant (SCGT),2025,A1,retrofit,power,10.53420684714
2542,"('summer', 'all-week', 'day')",Kenya-edited,2020,Gas Power Plant (SCGT),2025,A1,retrofit,power,10.53420684714
2543,"('summer', 'all-week', 'day')",Kenya-edited,2025,Gas Power Plant (SCGT),2025,A1,retrofit,power,0.00000000000
2544,"('summer', 'all-week', 'day')",Kenya-edited,2020,Geothermal Power Plant,2025,A1,retrofit,power,42.64055893924
2545,"('summer', 'all-week', 'day')",Kenya-edited,2020,Geothermal Power Plant,2025,A1,retrofit,power,23.80505655017
2546,"('summer', 'all-week', 'day')",Kenya-edited,2020,Geothermal Power Plant,2025,A1,retrofit,power,64.72764368146
2547,"('summer', 'all-week', 'day')",Kenya-edited,2020,Geothermal Power Plant,2025,A1,retrofit,power,74.99895703011
2548,"('summer', 'all-week', 'day')",Kenya-edited,2020,Geothermal Power Plant,2025,A1,retrofit,power,64.72764368146
2549,"('summer', 'all-week', 'day')",Kenya-edited,2020,Geothermal Power Plant,2025,A1,retrofit,power,54.48430236621
2550,"('summer', 'all-week', 'day')",Kenya-edited,2020,Geothermal Power Plant,2025,A1,retrofit,power,95.63176738270
2551,"('summer', 'all-week', 'day')",Kenya-edited,2020,Geothermal Power Plant,2025,A1,retrofit,power,60.81981351558
2552,"('summer', 'all-week', 'day')",Kenya-edited,2020,Geothermal Power Plant,2025,A1,retrofit,power,60.81981351558
2553,"('summer', 'all-week', 'day')",Kenya-edited,2025,Geothermal Power Plant,2025,A1,retrofit,power,0.00000000000
2554,"('summer', 'all-week', 'day')",Kenya-edited,2020,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,31.53913714607
2555,"('summer', 'all-week', 'day')",Kenya-edited,2020,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,16.77884022538
2556,"('summer', 'all-week', 'day')",Kenya-edited,2020,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,45.62285961886
2557,"('summer', 'all-week', 'day')",Kenya-edited,2020,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,69.57093746155
2558,"('summer', 'all-week', 'day')",Kenya-edited,2020,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,45.62285961886
2559,"('summer', 'all-week', 'day')",Kenya-edited,2020,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,48.45348197942
2560,"('summer', 'all-week', 'day')",Kenya-edited,2020,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,67.40543022020
2561,"('summer', 'all-week', 'day')",Kenya-edited,2020,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,42.86845094158
2562,"('summer', 'all-week', 'day')",Kenya-edited,2020,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,42.86845094158
2563,"('summer', 'all-week', 'day')",Kenya-edited,2025,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,0.00000000000
2564,"('summer', 'all-week', 'day')",Kenya-edited,2020,Light Fuel Oil Power Plant,2025,A1,retrofit,power,16.24459975814
2565,"('summer', 'all-week', 'day')",Kenya-edited,2020,Light Fuel Oil Power Plant,2025,A1,retrofit,power,7.09875327099
2566,"('summer', 'all-week', 'day')",Kenya-edited,2020,Light Fuel Oil Power Plant,2025,A1,retrofit,power,19.30201175110
2567,"('summer', 'all-week', 'day')",Kenya-edited,2020,Light Fuel Oil Power Plant,2025,A1,retrofit,power,58.50148254192
2568,"('summer', 'all-week', 'day')",Kenya-edited,2020,Light Fuel Oil Power Plant,2025,A1,retrofit,power,19.30201175110
2569,"('summer', 'all-week', 'day')",Kenya-edited,2020,Light Fuel Oil Power Plant,2025,A1,retrofit,power,37.98682787802
2570,"('summer', 'all-week', 'day')",Kenya-edited,2020,Light Fuel Oil Power Plant,2025,A1,retrofit,power,28.51772942842
2571,"('summer', 'all-week', 'day')",Kenya-edited,2020,Light Fuel Oil Power Plant,2025,A1,retrofit,power,18.13668314034
2572,"('summer', 'all-week', 'day')",Kenya-edited,2020,Light Fuel Oil Power Plant,2025,A1,retrofit,power,18.13668314034
2573,"('summer', 'all-week', 'day')",Kenya-edited,2025,Light Fuel Oil Power Plant,2025,A1,retrofit,power,0.00000000000
2574,"('summer', 'all-week', 'day')",Kenya-edited,2020,Light Fuel Oil Standalone Generator (1kW),2025,A1,retrofit,power,14.38517147971
2575,"('summer', 'all-week', 'day')",Kenya-edited,2020,Light Fuel Oil Standalone Generator (1kW),2025,A1,retrofit,power,5.92189993022
2576,"('summer', 'all-week', 'day')",Kenya-edited,2020,Light Fuel Oil Standalone Generator (1kW),2025,A1,retrofit,power,16.10206345610
2577,"('summer', 'all-week', 'day')",Kenya-edited,2020,Light Fuel Oil Standalone Generator (1kW),2025,A1,retrofit,power,54.03853087367
2578,"('summer', 'all-week', 'day')",Kenya-edited,2020,Light Fuel Oil Standalone Generator (1kW),2025,A1,retrofit,power,16.10206345610
2579,"('summer', 'all-week', 'day')",Kenya-edited,2020,Light Fuel Oil Standalone Generator (1kW),2025,A1,retrofit,power,34.84000150140
2580,"('summer', 'all-week', 'day')",Kenya-edited,2020,Light Fuel Oil Standalone Generator (1kW),2025,A1,retrofit,power,23.78997018334
2581,"('summer', 'all-week', 'day')",Kenya-edited,2020,Light Fuel Oil Standalone Generator (1kW),2025,A1,retrofit,power,15.12992672407
2582,"('summer', 'all-week', 'day')",Kenya-edited,2020,Light Fuel Oil Standalone Generator (1kW),2025,A1,retrofit,power,15.12992672407
2583,"('summer', 'all-week', 'day')",Kenya-edited,2025,Light Fuel Oil Standalone Generator (1kW),2025,A1,retrofit,power,0.00000000000
2584,"('summer', 'all-week', 'day')",Kenya-edited,2020,Medium Hydropower Plant (10-100MW),2025,A1,retrofit,power,27.12071005482
2585,"('summer', 'all-week', 'day')",Kenya-edited,2020,Medium Hydropower Plant (10-100MW),2025,A1,retrofit,power,13.98236738281
2586,"('summer', 'all-week', 'day')",Kenya-edited,2020,Medium Hydropower Plant (10-100MW),2025,A1,retrofit,power,38.01905021071
2587,"('summer', 'all-week', 'day')",Kenya-edited,2020,Medium Hydropower Plant (10-100MW),2025,A1,retrofit,power,66.80942052952
2588,"('summer', 'all-week', 'day')",Kenya-edited,2020,Medium Hydropower Plant (10-100MW),2025,A1,retrofit,power,38.01905021071
2589,"('summer', 'all-week', 'day')",Kenya-edited,2020,Medium Hydropower Plant (10-100MW),2025,A1,retrofit,power,45.69196504739
2590,"('summer', 'all-week', 'day')",Kenya-edited,2020,Medium Hydropower Plant (10-100MW),2025,A1,retrofit,power,56.17119237850
2591,"('summer', 'all-week', 'day')",Kenya-edited,2020,Medium Hydropower Plant (10-100MW),2025,A1,retrofit,power,35.72370964632
2592,"('summer', 'all-week', 'day')",Kenya-edited,2020,Medium Hydropower Plant (10-100MW),2025,A1,retrofit,power,35.72370964632
2593,"('summer', 'all-week', 'day')",Kenya-edited,2025,Medium Hydropower Plant (10-100MW),2025,A1,retrofit,power,0.00000000000
2594,"('summer', 'all-week', 'day')",Kenya-edited,2020,Nuclear Power Plant,2025,A1,retrofit,power,59.26034871657
2595,"('summer', 'all-week', 'day')",Kenya-edited,2020,Nuclear Power Plant,2025,A1,retrofit,power,34.32391083962
2596,"('summer', 'all-week', 'day')",Kenya-edited,2020,Nuclear Power Plant,2025,A1,retrofit,power,93.32915984555
2597,"('summer', 'all-week', 'day')",Kenya-edited,2020,Nuclear Power Plant,2025,A1,retrofit,power,86.89669469311
2598,"('summer', 'all-week', 'day')",Kenya-edited,2020,Nuclear Power Plant,2025,A1,retrofit,power,93.32915984555
2599,"('summer', 'all-week', 'day')",Kenya-edited,2020,Nuclear Power Plant,2025,A1,retrofit,power,65.77923921098
2600,"('summer', 'all-week', 'day')",Kenya-edited,2020,Nuclear Power Plant,2025,A1,retrofit,power,137.88903843903
2601,"('summer', 'all-week', 'day')",Kenya-edited,2020,Nuclear Power Plant,2025,A1,retrofit,power,87.69455782806
2602,"('summer', 'all-week', 'day')",Kenya-edited,2020,Nuclear Power Plant,2025,A1,retrofit,power,87.69455782806
2603,"('summer', 'all-week', 'day')",Kenya-edited,2025,Nuclear Power Plant,2025,A1,retrofit,power,0.00000000000
2604,"('summer', 'all-week', 'day')",Kenya-edited,2020,Offshore Wind,2025,A1,retrofit,power,35.47531191115
2605,"('summer', 'all-week', 'day')",Kenya-edited,2020,Offshore Wind,2025,A1,retrofit,power,19.27009007670
2606,"('summer', 'all-week', 'day')",Kenya-edited,2020,Offshore Wind,2025,A1,retrofit,power,52.39674591204
2607,"('summer', 'all-week', 'day')",Kenya-edited,2020,Offshore Wind,2025,A1,retrofit,power,70.52067763755
2608,"('summer', 'all-week', 'day')",Kenya-edited,2020,Offshore Wind,2025,A1,retrofit,power,52.39674591204
2609,"('summer', 'all-week', 'day')",Kenya-edited,2020,Offshore Wind,2025,A1,retrofit,power,50.00602297366
2610,"('summer', 'all-week', 'day')",Kenya-edited,2020,Offshore Wind,2025,A1,retrofit,power,77.41349928737
2611,"('summer', 'all-week', 'day')",Kenya-edited,2020,Offshore Wind,2025,A1,retrofit,power,49.23337443329
2612,"('summer', 'all-week', 'day')",Kenya-edited,2020,Offshore Wind,2025,A1,retrofit,power,49.23337443329
2613,"('summer', 'all-week', 'day')",Kenya-edited,2025,Offshore Wind,2025,A1,retrofit,power,0.00000000000
2614,"('summer', 'all-week', 'day')",Kenya-edited,2020,Oil Fired Gas Turbine (SCGT),2025,A1,retrofit,power,18.76427413602
2615,"('summer', 'all-week', 'day')",Kenya-edited,2020,Oil Fired Gas Turbine (SCGT),2025,A1,retrofit,power,8.69348388990
2616,"('summer', 'all-week', 'day')",Kenya-edited,2020,Oil Fired Gas Turbine (SCGT),2025,A1,retrofit,power,23.63819821391
2617,"('summer', 'all-week', 'day')",Kenya-edited,2020,Oil Fired Gas Turbine (SCGT),2025,A1,retrofit,power,60.07627902810
2618,"('summer', 'all-week', 'day')",Kenya-edited,2020,Oil Fired Gas Turbine (SCGT),2025,A1,retrofit,power,23.63819821391
2619,"('summer', 'all-week', 'day')",Kenya-edited,2020,Oil Fired Gas Turbine (SCGT),2025,A1,retrofit,power,39.56162436420
2620,"('summer', 'all-week', 'day')",Kenya-edited,2020,Oil Fired Gas Turbine (SCGT),2025,A1,retrofit,power,34.92422220519
2621,"('summer', 'all-week', 'day')",Kenya-edited,2020,Oil Fired Gas Turbine (SCGT),2025,A1,retrofit,power,22.21107912028
2622,"('summer', 'all-week', 'day')",Kenya-edited,2020,Oil Fired Gas Turbine (SCGT),2025,A1,retrofit,power,22.21107912028
2623,"('summer', 'all-week', 'day')",Kenya-edited,2025,Oil Fired Gas Turbine (SCGT),2025,A1,retrofit,power,0.00000000000
2624,"('summer', 'all-week', 'day')",Kenya-edited,2020,Onshore Wind,2025,A1,retrofit,power,17.03230333480
2625,"('summer', 'all-week', 'day')",Kenya-edited,2020,Onshore Wind,2025,A1,retrofit,power,7.59729983850
2626,"('summer', 'all-week', 'day')",Kenya-edited,2020,Onshore Wind,2025,A1,retrofit,power,20.65759547884
2627,"('summer', 'all-week', 'day')",Kenya-edited,2020,Onshore Wind,2025,A1,retrofit,power,58.99379727734
2628,"('summer', 'all-week', 'day')",Kenya-edited,2020,Onshore Wind,2025,A1,retrofit,power,20.65759547884
2629,"('summer', 'all-week', 'day')",Kenya-edited,2020,Onshore Wind,2025,A1,retrofit,power,38.47914261344
2630,"('summer', 'all-week', 'day')",Kenya-edited,2020,Onshore Wind,2025,A1,retrofit,power,30.52053475853
2631,"('summer', 'all-week', 'day')",Kenya-edited,2020,Onshore Wind,2025,A1,retrofit,power,19.41042561847
2632,"('summer', 'all-week', 'day')",Kenya-edited,2020,Onshore Wind,2025,A1,retrofit,power,19.41042561847
2633,"('summer', 'all-week', 'day')",Kenya-edited,2025,Onshore Wind,2025,A1,retrofit,power,0.00000000000
2634,"('summer', 'all-week', 'day')",Kenya-edited,2020,Small Hydropower Plant (<10MW),2025,A1,retrofit,power,31.53913714607
2635,"('summer', 'all-week', 'day')",Kenya-edited,2020,Small Hydropower Plant (<10MW),2025,A1,retrofit,power,16.77884022538
2636,"('summer', 'all-week', 'day')",Kenya-edited,2020,Small Hydropower Plant (<10MW),2025,A1,retrofit,power,45.62285961886
2637,"('summer', 'all-week', 'day')",Kenya-edited,2020,Small Hydropower Plant (<10MW),2025,A1,retrofit,power,69.57093746155
2638,"('summer', 'all-week', 'day')",Kenya-edited,2020,Small Hydropower Plant (<10MW),2025,A1,retrofit,power,45.62285961886
2639,"('summer', 'all-week', 'day')",Kenya-edited,2020,Small Hydropower Plant (<10MW),2025,A1,retrofit,power,48.45348197942
2640,"('summer', 'all-week', 'day')",Kenya-edited,2020,Small Hydropower Plant (<10MW),2025,A1,retrofit,power,67.40543022020
2641,"('summer', 'all-week', 'day')",Kenya-edited,2020,Small Hydropower Plant (<10MW),2025,A1,retrofit,power,42.86845094158
2642,"('summer', 'all-week', 'day')",Kenya-edited,2020,Small Hydropower Plant (<10MW),2025,A1,retrofit,power,42.86845094158
2643,"('summer', 'all-week', 'day')",Kenya-edited,2025,Small Hydropower Plant (<10MW),2025,A1,retrofit,power,0.00000000000
2644,"('summer', 'all-week', 'day')",Kenya-edited,2020,Solar PV (Distributed with Storage),2025,A1,retrofit,power,36.28814200392
2645,"('summer', 'all-week', 'day')",Kenya-edited,2020,Solar PV (Distributed with Storage),2025,A1,retrofit,power,19.78453950250
2646,"('summer', 'all-week', 'day')",Kenya-edited,2020,Solar PV (Distributed with Storage),2025,A1,retrofit,power,53.79557064739
2647,"('summer', 'all-week', 'day')",Kenya-edited,2020,Solar PV (Distributed with Storage),2025,A1,retrofit,power,70.88111446483
2648,"('summer', 'all-week', 'day')",Kenya-edited,2020,Solar PV (Distributed with Storage),2025,A1,retrofit,power,53.79557064739
2649,"('summer', 'all-week', 'day')",Kenya-edited,2020,Solar PV (Distributed with Storage),2025,A1,retrofit,power,50.42535197745
2650,"('summer', 'all-week', 'day')",Kenya-edited,2020,Solar PV (Distributed with Storage),2025,A1,retrofit,power,79.48019098521
2651,"('summer', 'all-week', 'day')",Kenya-edited,2020,Solar PV (Distributed with Storage),2025,A1,retrofit,power,50.54774731075
2652,"('summer', 'all-week', 'day')",Kenya-edited,2020,Solar PV (Distributed with Storage),2025,A1,retrofit,power,50.54774731075
2653,"('summer', 'all-week', 'day')",Kenya-edited,2025,Solar PV (Distributed with Storage),2025,A1,retrofit,power,0.00000000000
2654,"('summer', 'all-week', 'day')",Kenya-edited,2020,Solar PV (Utility),2025,A1,retrofit,power,13.21789905740
2655,"('summer', 'all-week', 'day')",Kenya-edited,2020,Solar PV (Utility),2025,A1,retrofit,power,5.18311991609
2656,"('summer', 'all-week', 'day')",Kenya-edited,2020,Solar PV (Utility),2025,A1,retrofit,power,14.09326782739
2657,"('summer', 'all-week', 'day')",Kenya-edited,2020,Solar PV (Utility),2025,A1,retrofit,power,56.46221262326
2658,"('summer', 'all-week', 'day')",Kenya-edited,2020,Solar PV (Utility),2025,A1,retrofit,power,14.09326782739
2659,"('summer', 'all-week', 'day')",Kenya-edited,2020,Solar PV (Utility),2025,A1,retrofit,power,36.00645013587
2660,"('summer', 'all-week', 'day')",Kenya-edited,2020,Solar PV (Utility),2025,A1,retrofit,power,20.82207782084
2661,"('summer', 'all-week', 'day')",Kenya-edited,2020,Solar PV (Utility),2025,A1,retrofit,power,13.24240899291
2662,"('summer', 'all-week', 'day')",Kenya-edited,2020,Solar PV (Utility),2025,A1,retrofit,power,13.24240899291
2663,"('summer', 'all-week', 'day')",Kenya-edited,2025,Solar PV (Utility),2025,A1,retrofit,power,0.00000000000
2664,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Biomass Power Plant,2025,A1,retrofit,power,29.60599875766
2665,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Biomass Power Plant,2025,A1,retrofit,power,15.55533491626
2666,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Biomass Power Plant,2025,A1,retrofit,power,22.00510333996
2667,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Biomass Power Plant,2025,A1,retrofit,power,67.47375673064
2668,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Biomass Power Plant,2025,A1,retrofit,power,22.00510333996
2669,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Biomass Power Plant,2025,A1,retrofit,power,46.71110646296
2670,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Biomass Power Plant,2025,A1,retrofit,power,56.34573761724
2671,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Biomass Power Plant,2025,A1,retrofit,power,231.36479464739
2672,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Biomass Power Plant,2025,A1,retrofit,power,inf
2673,"('autumn', 'all-week', 'night')",Kenya-edited,2025,Biomass Power Plant,2025,A1,retrofit,power,0.00000000000
2674,"('autumn', 'all-week', 'night')",Kenya-edited,2020,CSP with Storage,2025,A1,retrofit,power,44.98023540665
2675,"('autumn', 'all-week', 'night')",Kenya-edited,2020,CSP with Storage,2025,A1,retrofit,power,25.28586444094
2676,"('autumn', 'all-week', 'night')",Kenya-edited,2020,CSP with Storage,2025,A1,retrofit,power,35.77024061830
2677,"('autumn', 'all-week', 'night')",Kenya-edited,2020,CSP with Storage,2025,A1,retrofit,power,77.08265463626
2678,"('autumn', 'all-week', 'night')",Kenya-edited,2020,CSP with Storage,2025,A1,retrofit,power,35.77024061830
2679,"('autumn', 'all-week', 'night')",Kenya-edited,2020,CSP with Storage,2025,A1,retrofit,power,56.32000436859
2680,"('autumn', 'all-week', 'night')",Kenya-edited,2020,CSP with Storage,2025,A1,retrofit,power,91.59241969206
2681,"('autumn', 'all-week', 'night')",Kenya-edited,2020,CSP with Storage,2025,A1,retrofit,power,376.09342989391
2682,"('autumn', 'all-week', 'night')",Kenya-edited,2020,CSP with Storage,2025,A1,retrofit,power,inf
2683,"('autumn', 'all-week', 'night')",Kenya-edited,2025,CSP with Storage,2025,A1,retrofit,power,0.00000000000
2684,"('autumn', 'all-week', 'night')",Kenya-edited,2020,CSP without Storage,2025,A1,retrofit,power,32.99480971954
2685,"('autumn', 'all-week', 'night')",Kenya-edited,2020,CSP without Storage,2025,A1,retrofit,power,17.70015198074
2686,"('autumn', 'all-week', 'night')",Kenya-edited,2020,CSP without Storage,2025,A1,retrofit,power,25.03923434533
2687,"('autumn', 'all-week', 'night')",Kenya-edited,2020,CSP without Storage,2025,A1,retrofit,power,69.59176358181
2688,"('autumn', 'all-week', 'night')",Kenya-edited,2020,CSP without Storage,2025,A1,retrofit,power,25.03923434533
2689,"('autumn', 'all-week', 'night')",Kenya-edited,2020,CSP without Storage,2025,A1,retrofit,power,48.82911331414
2690,"('autumn', 'all-week', 'night')",Kenya-edited,2020,CSP without Storage,2025,A1,retrofit,power,64.11486107436
2691,"('autumn', 'all-week', 'night')",Kenya-edited,2020,CSP without Storage,2025,A1,retrofit,power,263.26608489152
2692,"('autumn', 'all-week', 'night')",Kenya-edited,2020,CSP without Storage,2025,A1,retrofit,power,inf
2693,"('autumn', 'all-week', 'night')",Kenya-edited,2025,CSP without Storage,2025,A1,retrofit,power,0.00000000000
2694,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Coal Power Plant,2025,A1,retrofit,power,29.43310849245
2695,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Coal Power Plant,2025,A1,retrofit,power,15.44591069777
2696,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Coal Power Plant,2025,A1,retrofit,power,21.85030812709
2697,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Coal Power Plant,2025,A1,retrofit,power,67.77159157946
2698,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Coal Power Plant,2025,A1,retrofit,power,21.85030812709
2699,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Coal Power Plant,2025,A1,retrofit,power,46.84694207605
2700,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Coal Power Plant,2025,A1,retrofit,power,55.94937268863
2701,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Coal Power Plant,2025,A1,retrofit,power,229.73725549195
2702,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Coal Power Plant,2025,A1,retrofit,power,inf
2703,"('autumn', 'all-week', 'night')",Kenya-edited,2025,Coal Power Plant,2025,A1,retrofit,power,0.00000000000
2704,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Gas Power Plant (CCGT),2025,A1,retrofit,power,16.75318288602
2705,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Gas Power Plant (CCGT),2025,A1,retrofit,power,7.42064132661
2706,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Gas Power Plant (CCGT),2025,A1,retrofit,power,10.49748973119
2707,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Gas Power Plant (CCGT),2025,A1,retrofit,power,59.44074681086
2708,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Gas Power Plant (CCGT),2025,A1,retrofit,power,10.49748973119
2709,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Gas Power Plant (CCGT),2025,A1,retrofit,power,38.67809654319
2710,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Gas Power Plant (CCGT),2025,A1,retrofit,power,26.87961678558
2711,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Gas Power Plant (CCGT),2025,A1,retrofit,power,110.37208830068
2712,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Gas Power Plant (CCGT),2025,A1,retrofit,power,inf
2713,"('autumn', 'all-week', 'night')",Kenya-edited,2025,Gas Power Plant (CCGT),2025,A1,retrofit,power,0.00000000000
2714,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Gas Power Plant (SCGT),2025,A1,retrofit,power,12.02372821167
2715,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Gas Power Plant (SCGT),2025,A1,retrofit,power,4.42731558335
2716,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Gas Power Plant (SCGT),2025,A1,retrofit,power,6.26302955405
2717,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Gas Power Plant (SCGT),2025,A1,retrofit,power,55.86343782537
2718,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Gas Power Plant (SCGT),2025,A1,retrofit,power,6.26302955405
2719,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Gas Power Plant (SCGT),2025,A1,retrofit,power,35.34878316148
2720,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Gas Power Plant (SCGT),2025,A1,retrofit,power,16.03695909141
2721,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Gas Power Plant (SCGT),2025,A1,retrofit,power,65.85036432135
2722,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Gas Power Plant (SCGT),2025,A1,retrofit,power,inf
2723,"('autumn', 'all-week', 'night')",Kenya-edited,2025,Gas Power Plant (SCGT),2025,A1,retrofit,power,0.00000000000
2724,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Geothermal Power Plant,2025,A1,retrofit,power,45.41548272433
2725,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Geothermal Power Plant,2025,A1,retrofit,power,25.56133742681
2726,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Geothermal Power Plant,2025,A1,retrofit,power,36.15993405249
2727,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Geothermal Power Plant,2025,A1,retrofit,power,76.73328439579
2728,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Geothermal Power Plant,2025,A1,retrofit,power,36.15993405249
2729,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Geothermal Power Plant,2025,A1,retrofit,power,56.21862973189
2730,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Geothermal Power Plant,2025,A1,retrofit,power,92.59025940145
2731,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Geothermal Power Plant,2025,A1,retrofit,power,380.19072276898
2732,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Geothermal Power Plant,2025,A1,retrofit,power,inf
2733,"('autumn', 'all-week', 'night')",Kenya-edited,2025,Geothermal Power Plant,2025,A1,retrofit,power,0.00000000000
2734,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,33.49502412887
2735,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,18.01674337905
2736,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,25.48709528114
2737,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,70.79336682580
2738,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,25.48709528114
2739,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,49.67591134367
2740,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,65.26164310051
2741,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,267.97495925357
2742,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,inf
2743,"('autumn', 'all-week', 'night')",Kenya-edited,2025,Large Hydropower Plant (Dam) (>100MW),2025,A1,retrofit,power,0.00000000000
2744,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Light Fuel Oil Power Plant,2025,A1,retrofit,power,17.07209172738
2745,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Light Fuel Oil Power Plant,2025,A1,retrofit,power,7.62248236545
2746,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Light Fuel Oil Power Plant,2025,A1,retrofit,power,10.78302091436
2747,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Light Fuel Oil Power Plant,2025,A1,retrofit,power,59.01866502270
2748,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Light Fuel Oil Power Plant,2025,A1,retrofit,power,10.78302091436
2749,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Light Fuel Oil Power Plant,2025,A1,retrofit,power,38.50401035880
2750,"('autumn', 'all-week', 'night')",Kenya-edited,2020,Light Fuel Oil Power Plant,2025,A1,retrofit,power,27.61074112034
