,region,year,agent,replacement_,asset_,month,day,hour,LCOE,category,name
316,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Light Fuel Oil Power Plant,summer,all-week,day,28.945091390504547,newcapa,A1
317,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Light Fuel Oil Power Plant,summer,all-week,night,28.945091390504547,newcapa,A1
318,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Light Fuel Oil Power Plant,winter,all-week,day,28.945091390504547,newcapa,A1
319,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Light Fuel Oil Power Plant,winter,all-week,night,28.945091390504547,newcapa,A1
320,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Medium Hydropower Plant (10-100MW),autumn,all-week,day,28.945091390504555,newcapa,A1
321,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Medium Hydropower Plant (10-100MW),autumn,all-week,night,28.945091390504555,newcapa,A1
322,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Medium Hydropower Plant (10-100MW),spring,all-week,day,28.945091390504555,newcapa,A1
323,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Medium Hydropower Plant (10-100MW),spring,all-week,night,28.945091390504555,newcapa,A1
324,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Medium Hydropower Plant (10-100MW),summer,all-week,day,28.945091390504555,newcapa,A1
325,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Medium Hydropower Plant (10-100MW),summer,all-week,night,28.945091390504555,newcapa,A1
326,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Medium Hydropower Plant (10-100MW),winter,all-week,day,28.945091390504555,newcapa,A1
327,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Medium Hydropower Plant (10-100MW),winter,all-week,night,28.945091390504555,newcapa,A1
328,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Oil Fired Gas Turbine (SCGT),autumn,all-week,day,28.945091390504547,newcapa,A1
329,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Oil Fired Gas Turbine (SCGT),autumn,all-week,night,28.945091390504547,newcapa,A1
330,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Oil Fired Gas Turbine (SCGT),spring,all-week,day,28.945091390504547,newcapa,A1
331,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Oil Fired Gas Turbine (SCGT),spring,all-week,night,28.945091390504547,newcapa,A1
332,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Oil Fired Gas Turbine (SCGT),summer,all-week,day,28.945091390504547,newcapa,A1
333,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Oil Fired Gas Turbine (SCGT),summer,all-week,night,28.945091390504547,newcapa,A1
334,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Oil Fired Gas Turbine (SCGT),winter,all-week,day,28.945091390504547,newcapa,A1
335,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Oil Fired Gas Turbine (SCGT),winter,all-week,night,28.945091390504547,newcapa,A1
336,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Onshore Wind,autumn,all-week,day,28.94509139050455,newcapa,A1
337,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Onshore Wind,autumn,all-week,night,28.94509139050455,newcapa,A1
338,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Onshore Wind,spring,all-week,day,28.94509139050455,newcapa,A1
339,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Onshore Wind,spring,all-week,night,28.94509139050455,newcapa,A1
340,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Onshore Wind,summer,all-week,day,28.94509139050455,newcapa,A1
341,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Onshore Wind,summer,all-week,night,28.94509139050455,newcapa,A1
342,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Onshore Wind,winter,all-week,day,28.94509139050455,newcapa,A1
343,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Onshore Wind,winter,all-week,night,28.94509139050455,newcapa,A1
344,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Solar PV (Distributed with Storage),autumn,all-week,day,28.945091390504547,newcapa,A1
345,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Solar PV (Distributed with Storage),autumn,all-week,night,28.945091390504547,newcapa,A1
346,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Solar PV (Distributed with Storage),spring,all-week,day,28.945091390504547,newcapa,A1
347,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Solar PV (Distributed with Storage),spring,all-week,night,28.945091390504547,newcapa,A1
348,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Solar PV (Distributed with Storage),summer,all-week,day,28.945091390504547,newcapa,A1
349,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Solar PV (Distributed with Storage),summer,all-week,night,28.945091390504547,newcapa,A1
350,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Solar PV (Distributed with Storage),winter,all-week,day,28.945091390504547,newcapa,A1
351,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Solar PV (Distributed with Storage),winter,all-week,night,28.945091390504547,newcapa,A1
352,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Solar PV (Utility),autumn,all-week,day,28.945091390504547,newcapa,A1
353,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Solar PV (Utility),autumn,all-week,night,28.945091390504547,newcapa,A1
354,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Solar PV (Utility),spring,all-week,day,28.945091390504547,newcapa,A1
355,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Solar PV (Utility),spring,all-week,night,28.945091390504547,newcapa,A1
356,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Solar PV (Utility),summer,all-week,day,28.945091390504547,newcapa,A1
357,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Solar PV (Utility),summer,all-week,night,28.945091390504547,newcapa,A1
358,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Solar PV (Utility),winter,all-week,day,28.945091390504547,newcapa,A1
359,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (CCGT),Solar PV (Utility),winter,all-week,night,28.945091390504547,newcapa,A1
360,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Biomass Power Plant,autumn,all-week,day,40.263355864866675,newcapa,A1
361,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Biomass Power Plant,autumn,all-week,night,40.263355864866675,newcapa,A1
362,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Biomass Power Plant,spring,all-week,day,40.263355864866675,newcapa,A1
363,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Biomass Power Plant,spring,all-week,night,40.263355864866675,newcapa,A1
364,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Biomass Power Plant,summer,all-week,day,40.263355864866675,newcapa,A1
365,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Biomass Power Plant,summer,all-week,night,40.263355864866675,newcapa,A1
366,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Biomass Power Plant,winter,all-week,day,40.263355864866675,newcapa,A1
367,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Biomass Power Plant,winter,all-week,night,40.263355864866675,newcapa,A1
368,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Geothermal Power Plant,autumn,all-week,day,40.263355864866675,newcapa,A1
369,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Geothermal Power Plant,autumn,all-week,night,40.263355864866675,newcapa,A1
370,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Geothermal Power Plant,spring,all-week,day,40.263355864866675,newcapa,A1
371,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Geothermal Power Plant,spring,all-week,night,40.263355864866675,newcapa,A1
372,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Geothermal Power Plant,summer,all-week,day,40.263355864866675,newcapa,A1
373,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Geothermal Power Plant,summer,all-week,night,40.263355864866675,newcapa,A1
374,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Geothermal Power Plant,winter,all-week,day,40.263355864866675,newcapa,A1
375,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Geothermal Power Plant,winter,all-week,night,40.263355864866675,newcapa,A1
376,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Large Hydropower Plant (Dam) (>100MW),autumn,all-week,day,40.263355864866675,newcapa,A1
377,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Large Hydropower Plant (Dam) (>100MW),autumn,all-week,night,40.263355864866675,newcapa,A1
378,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Large Hydropower Plant (Dam) (>100MW),spring,all-week,day,40.263355864866675,newcapa,A1
379,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Large Hydropower Plant (Dam) (>100MW),spring,all-week,night,40.263355864866675,newcapa,A1
380,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Large Hydropower Plant (Dam) (>100MW),summer,all-week,day,40.263355864866675,newcapa,A1
381,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Large Hydropower Plant (Dam) (>100MW),summer,all-week,night,40.263355864866675,newcapa,A1
382,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Large Hydropower Plant (Dam) (>100MW),winter,all-week,day,40.263355864866675,newcapa,A1
383,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Large Hydropower Plant (Dam) (>100MW),winter,all-week,night,40.263355864866675,newcapa,A1
384,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Light Fuel Oil Power Plant,autumn,all-week,day,40.26335586486669,newcapa,A1
385,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Light Fuel Oil Power Plant,autumn,all-week,night,40.26335586486669,newcapa,A1
386,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Light Fuel Oil Power Plant,spring,all-week,day,40.26335586486669,newcapa,A1
387,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Light Fuel Oil Power Plant,spring,all-week,night,40.26335586486669,newcapa,A1
388,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Light Fuel Oil Power Plant,summer,all-week,day,40.26335586486669,newcapa,A1
389,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Light Fuel Oil Power Plant,summer,all-week,night,40.26335586486669,newcapa,A1
390,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Light Fuel Oil Power Plant,winter,all-week,day,40.26335586486669,newcapa,A1
391,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Light Fuel Oil Power Plant,winter,all-week,night,40.26335586486669,newcapa,A1
392,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Medium Hydropower Plant (10-100MW),autumn,all-week,day,40.263355864866675,newcapa,A1
393,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Medium Hydropower Plant (10-100MW),autumn,all-week,night,40.263355864866675,newcapa,A1
394,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Medium Hydropower Plant (10-100MW),spring,all-week,day,40.263355864866675,newcapa,A1
395,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Medium Hydropower Plant (10-100MW),spring,all-week,night,40.263355864866675,newcapa,A1
396,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Medium Hydropower Plant (10-100MW),summer,all-week,day,40.263355864866675,newcapa,A1
397,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Medium Hydropower Plant (10-100MW),summer,all-week,night,40.263355864866675,newcapa,A1
398,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Medium Hydropower Plant (10-100MW),winter,all-week,day,40.263355864866675,newcapa,A1
399,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Medium Hydropower Plant (10-100MW),winter,all-week,night,40.263355864866675,newcapa,A1
400,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Oil Fired Gas Turbine (SCGT),autumn,all-week,day,40.263355864866675,newcapa,A1
401,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Oil Fired Gas Turbine (SCGT),autumn,all-week,night,40.263355864866675,newcapa,A1
402,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Oil Fired Gas Turbine (SCGT),spring,all-week,day,40.263355864866675,newcapa,A1
403,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Oil Fired Gas Turbine (SCGT),spring,all-week,night,40.263355864866675,newcapa,A1
404,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Oil Fired Gas Turbine (SCGT),summer,all-week,day,40.263355864866675,newcapa,A1
405,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Oil Fired Gas Turbine (SCGT),summer,all-week,night,40.263355864866675,newcapa,A1
406,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Oil Fired Gas Turbine (SCGT),winter,all-week,day,40.263355864866675,newcapa,A1
407,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Oil Fired Gas Turbine (SCGT),winter,all-week,night,40.263355864866675,newcapa,A1
408,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Onshore Wind,autumn,all-week,day,40.263355864866675,newcapa,A1
409,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Onshore Wind,autumn,all-week,night,40.263355864866675,newcapa,A1
410,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Onshore Wind,spring,all-week,day,40.263355864866675,newcapa,A1
411,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Onshore Wind,spring,all-week,night,40.263355864866675,newcapa,A1
412,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Onshore Wind,summer,all-week,day,40.263355864866675,newcapa,A1
413,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Onshore Wind,summer,all-week,night,40.263355864866675,newcapa,A1
414,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Onshore Wind,winter,all-week,day,40.263355864866675,newcapa,A1
415,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Onshore Wind,winter,all-week,night,40.263355864866675,newcapa,A1
416,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Solar PV (Distributed with Storage),autumn,all-week,day,40.263355864866675,newcapa,A1
417,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Solar PV (Distributed with Storage),autumn,all-week,night,40.263355864866675,newcapa,A1
418,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Solar PV (Distributed with Storage),spring,all-week,day,40.263355864866675,newcapa,A1
419,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Solar PV (Distributed with Storage),spring,all-week,night,40.263355864866675,newcapa,A1
420,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Solar PV (Distributed with Storage),summer,all-week,day,40.263355864866675,newcapa,A1
421,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Solar PV (Distributed with Storage),summer,all-week,night,40.263355864866675,newcapa,A1
422,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Solar PV (Distributed with Storage),winter,all-week,day,40.263355864866675,newcapa,A1
423,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Solar PV (Distributed with Storage),winter,all-week,night,40.263355864866675,newcapa,A1
424,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Solar PV (Utility),autumn,all-week,day,40.26335586486669,newcapa,A1
425,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Solar PV (Utility),autumn,all-week,night,40.26335586486669,newcapa,A1
426,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Solar PV (Utility),spring,all-week,day,40.26335586486669,newcapa,A1
427,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Solar PV (Utility),spring,all-week,night,40.26335586486669,newcapa,A1
428,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Solar PV (Utility),summer,all-week,day,40.26335586486669,newcapa,A1
429,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Solar PV (Utility),summer,all-week,night,40.26335586486669,newcapa,A1
430,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Solar PV (Utility),winter,all-week,day,40.26335586486669,newcapa,A1
431,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Gas Power Plant (SCGT),Solar PV (Utility),winter,all-week,night,40.26335586486669,newcapa,A1
432,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Biomass Power Plant,autumn,all-week,day,22.34280907201645,newcapa,A1
433,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Biomass Power Plant,autumn,all-week,night,22.34280907201645,newcapa,A1
434,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Biomass Power Plant,spring,all-week,day,22.34280907201645,newcapa,A1
435,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Biomass Power Plant,spring,all-week,night,22.34280907201645,newcapa,A1
436,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Biomass Power Plant,summer,all-week,day,22.34280907201645,newcapa,A1
437,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Biomass Power Plant,summer,all-week,night,22.34280907201645,newcapa,A1
438,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Biomass Power Plant,winter,all-week,day,22.34280907201645,newcapa,A1
439,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Biomass Power Plant,winter,all-week,night,22.34280907201645,newcapa,A1
440,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Geothermal Power Plant,autumn,all-week,day,22.342809072016454,newcapa,A1
441,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Geothermal Power Plant,autumn,all-week,night,22.342809072016454,newcapa,A1
442,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Geothermal Power Plant,spring,all-week,day,22.342809072016454,newcapa,A1
443,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Geothermal Power Plant,spring,all-week,night,22.342809072016454,newcapa,A1
444,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Geothermal Power Plant,summer,all-week,day,22.342809072016454,newcapa,A1
445,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Geothermal Power Plant,summer,all-week,night,22.342809072016454,newcapa,A1
446,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Geothermal Power Plant,winter,all-week,day,22.342809072016454,newcapa,A1
447,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Geothermal Power Plant,winter,all-week,night,22.342809072016454,newcapa,A1
448,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Large Hydropower Plant (Dam) (>100MW),autumn,all-week,day,22.342809072016454,newcapa,A1
449,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Large Hydropower Plant (Dam) (>100MW),autumn,all-week,night,22.342809072016454,newcapa,A1
450,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Large Hydropower Plant (Dam) (>100MW),spring,all-week,day,22.342809072016454,newcapa,A1
451,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Large Hydropower Plant (Dam) (>100MW),spring,all-week,night,22.342809072016454,newcapa,A1
452,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Large Hydropower Plant (Dam) (>100MW),summer,all-week,day,22.342809072016454,newcapa,A1
453,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Large Hydropower Plant (Dam) (>100MW),summer,all-week,night,22.342809072016454,newcapa,A1
454,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Large Hydropower Plant (Dam) (>100MW),winter,all-week,day,22.342809072016454,newcapa,A1
455,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Large Hydropower Plant (Dam) (>100MW),winter,all-week,night,22.342809072016454,newcapa,A1
456,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Light Fuel Oil Power Plant,autumn,all-week,day,22.342809072016454,newcapa,A1
457,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Light Fuel Oil Power Plant,autumn,all-week,night,22.342809072016454,newcapa,A1
458,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Light Fuel Oil Power Plant,spring,all-week,day,22.342809072016454,newcapa,A1
459,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Light Fuel Oil Power Plant,spring,all-week,night,22.342809072016454,newcapa,A1
460,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Light Fuel Oil Power Plant,summer,all-week,day,22.342809072016454,newcapa,A1
461,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Light Fuel Oil Power Plant,summer,all-week,night,22.342809072016454,newcapa,A1
462,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Light Fuel Oil Power Plant,winter,all-week,day,22.342809072016454,newcapa,A1
463,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Light Fuel Oil Power Plant,winter,all-week,night,22.342809072016454,newcapa,A1
464,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Medium Hydropower Plant (10-100MW),autumn,all-week,day,22.34280907201645,newcapa,A1
465,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Medium Hydropower Plant (10-100MW),autumn,all-week,night,22.34280907201645,newcapa,A1
466,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Medium Hydropower Plant (10-100MW),spring,all-week,day,22.34280907201645,newcapa,A1
467,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Medium Hydropower Plant (10-100MW),spring,all-week,night,22.34280907201645,newcapa,A1
468,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Medium Hydropower Plant (10-100MW),summer,all-week,day,22.34280907201645,newcapa,A1
469,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Medium Hydropower Plant (10-100MW),summer,all-week,night,22.34280907201645,newcapa,A1
470,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Medium Hydropower Plant (10-100MW),winter,all-week,day,22.34280907201645,newcapa,A1
471,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Medium Hydropower Plant (10-100MW),winter,all-week,night,22.34280907201645,newcapa,A1
472,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Oil Fired Gas Turbine (SCGT),autumn,all-week,day,22.34280907201645,newcapa,A1
473,Kenya,2050,528fc03b-57e8-4752-9280-d8d9910e825f,Geothermal Power Plant,Oil Fired Gas Turbine (SCGT),autumn,all-week,night,22.34280907201645,newcapa,A1
