,commodity,region,technology,year,supply
58,electricity,Kenya,Small Hydropower Plant (<10MW),2065,0.00050000000
59,electricity,Kenya,Solar PV (Utility),2060,188.67880000000
60,electricity,Kenya,Solar PV (Utility),2065,188.67880000000
61,electricity,Kenya,CSP without Storage,2060,0.00800000000
62,electricity,Kenya,CSP without Storage,2065,0.00800000000
63,electricity,Kenya,Coal Power Plant,2060,0.06170000000
64,electricity,Kenya,Coal Power Plant,2065,0.06170000000
65,electricity,Kenya,Gas Power Plant (CCGT),2060,0.03520000000
66,electricity,Kenya,Gas Power Plant (CCGT),2065,0.03520000000
67,electricity,Kenya,Gas Power Plant (SCGT),2060,0.04960000000
68,electricity,Kenya,Gas Power Plant (SCGT),2065,0.04960000000
69,electricity,Kenya,Geothermal Power Plant,2060,188.33870000000
70,electricity,Kenya,Geothermal Power Plant,2065,188.33870000000
71,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2060,1117.88870000000
72,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2065,1117.88870000000
73,electricity,Kenya,Medium Hydropower Plant (10-100MW),2060,26.68980000000
74,electricity,Kenya,Medium Hydropower Plant (10-100MW),2065,26.68980000000
75,electricity,Kenya,Nuclear Power Plant,2060,0.02850000000
76,electricity,Kenya,Nuclear Power Plant,2065,0.02850000000
77,electricity,Kenya,Offshore Wind,2060,0.01500000000
78,electricity,Kenya,Offshore Wind,2065,0.01500000000
79,electricity,Kenya,Small Hydropower Plant (<10MW),2060,0.00300000000
80,electricity,Kenya,Small Hydropower Plant (<10MW),2065,0.00300000000
81,electricity,Kenya,Solar PV (Utility),2060,201.77530000000
82,electricity,Kenya,Solar PV (Utility),2065,201.77530000000
83,electricity,Kenya,CSP without Storage,2060,0.04820000000
84,electricity,Kenya,CSP without Storage,2065,0.04820000000
85,electricity,Kenya,Coal Power Plant,2060,0.37000000000
86,electricity,Kenya,Coal Power Plant,2065,0.37000000000
87,electricity,Kenya,Gas Power Plant (CCGT),2060,0.21120000000
88,electricity,Kenya,Gas Power Plant (CCGT),2065,0.21120000000
89,electricity,Kenya,Gas Power Plant (SCGT),2060,0.29740000000
90,electricity,Kenya,Gas Power Plant (SCGT),2065,0.29740000000
91,electricity,Kenya,Geothermal Power Plant,2060,723.73650000000
92,electricity,Kenya,Geothermal Power Plant,2065,723.73650000000
93,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2060,567.62520000000
94,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2065,567.62520000000
95,electricity,Kenya,Nuclear Power Plant,2060,0.17090000000
96,electricity,Kenya,Nuclear Power Plant,2065,0.17090000000
97,electricity,Kenya,Offshore Wind,2060,0.09000000000
98,electricity,Kenya,Offshore Wind,2065,0.09000000000
99,electricity,Kenya,Small Hydropower Plant (<10MW),2060,0.01750000000
100,electricity,Kenya,Small Hydropower Plant (<10MW),2065,0.01750000000
101,electricity,Kenya,Solar PV (Utility),2060,177.12160000000
102,electricity,Kenya,Solar PV (Utility),2065,177.12160000000
103,electricity,Kenya,Gas Power Plant (CCGT),2065,1.26700000000
104,electricity,Kenya,Gas Power Plant (SCGT),2065,1.78450000000
105,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2065,1543.45220000000
