ProcessName,RegionName,Time,ObjSort,month,day,hour,UtilizationFactor,MinimumServiceFactor
Geothermal Power Plant,Philippines,2015,upper,winter,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2015,upper,winter,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2015,upper,spring,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2015,upper,spring,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2015,upper,summer,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2015,upper,summer,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2015,upper,autumn,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2015,upper,autumn,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2020,upper,winter,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2020,upper,winter,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2020,upper,spring,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2020,upper,spring,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2020,upper,summer,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2020,upper,summer,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2020,upper,autumn,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2020,upper,autumn,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2025,upper,winter,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2025,upper,winter,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2025,upper,spring,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2025,upper,spring,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2025,upper,summer,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2025,upper,summer,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2025,upper,autumn,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2025,upper,autumn,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2030,upper,winter,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2030,upper,winter,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2030,upper,spring,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2030,upper,spring,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2030,upper,summer,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2030,upper,summer,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2030,upper,autumn,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2030,upper,autumn,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2040,upper,winter,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2040,upper,winter,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2040,upper,spring,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2040,upper,spring,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2040,upper,summer,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2040,upper,summer,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2040,upper,autumn,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2040,upper,autumn,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2050,upper,winter,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2050,upper,winter,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2050,upper,spring,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2050,upper,spring,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2050,upper,summer,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2050,upper,summer,all-week,day,0.7,0
Geothermal Power Plant,Philippines,2050,upper,autumn,all-week,night,0.7,0
Geothermal Power Plant,Philippines,2050,upper,autumn,all-week,day,0.7,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2015,upper,winter,all-week,night,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2015,upper,winter,all-week,day,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2015,upper,spring,all-week,night,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2015,upper,spring,all-week,day,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2015,upper,summer,all-week,night,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2015,upper,summer,all-week,day,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2015,upper,autumn,all-week,night,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2015,upper,autumn,all-week,day,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2020,upper,winter,all-week,night,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2020,upper,winter,all-week,day,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2020,upper,spring,all-week,night,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2020,upper,spring,all-week,day,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2020,upper,summer,all-week,night,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2020,upper,summer,all-week,day,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2020,upper,autumn,all-week,night,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2020,upper,autumn,all-week,day,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2025,upper,winter,all-week,night,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2025,upper,winter,all-week,day,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2025,upper,spring,all-week,night,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2025,upper,spring,all-week,day,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2025,upper,summer,all-week,night,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2025,upper,summer,all-week,day,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2025,upper,autumn,all-week,night,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2025,upper,autumn,all-week,day,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2030,upper,winter,all-week,night,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2030,upper,winter,all-week,day,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2030,upper,spring,all-week,night,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2030,upper,spring,all-week,day,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2030,upper,summer,all-week,night,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2030,upper,summer,all-week,day,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2030,upper,autumn,all-week,night,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2030,upper,autumn,all-week,day,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2040,upper,winter,all-week,night,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2040,upper,winter,all-week,day,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2040,upper,spring,all-week,night,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2040,upper,spring,all-week,day,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2040,upper,summer,all-week,night,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2040,upper,summer,all-week,day,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2040,upper,autumn,all-week,night,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2040,upper,autumn,all-week,day,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2050,upper,winter,all-week,night,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2050,upper,winter,all-week,day,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2050,upper,spring,all-week,night,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2050,upper,spring,all-week,day,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2050,upper,summer,all-week,night,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2050,upper,summer,all-week,day,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2050,upper,autumn,all-week,night,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Philippines,2050,upper,autumn,all-week,day,0.558448359,0
Light Fuel Oil Power Plant,Philippines,2015,upper,winter,all-week,night,0.25,0
Light Fuel Oil Power Plant,Philippines,2015,upper,winter,all-week,day,0.25,0
Light Fuel Oil Power Plant,Philippines,2015,upper,spring,all-week,night,0.25,0
Light Fuel Oil Power Plant,Philippines,2015,upper,spring,all-week,day,0.25,0
Light Fuel Oil Power Plant,Philippines,2015,upper,summer,all-week,night,0.25,0
Light Fuel Oil Power Plant,Philippines,2015,upper,summer,all-week,day,0.25,0
Light Fuel Oil Power Plant,Philippines,2015,upper,autumn,all-week,night,0.25,0
Light Fuel Oil Power Plant,Philippines,2015,upper,autumn,all-week,day,0.25,0
Light Fuel Oil Power Plant,Philippines,2020,upper,winter,all-week,night,0.25,0
Light Fuel Oil Power Plant,Philippines,2020,upper,winter,all-week,day,0.25,0
Light Fuel Oil Power Plant,Philippines,2020,upper,spring,all-week,night,0.25,0
Light Fuel Oil Power Plant,Philippines,2020,upper,spring,all-week,day,0.25,0
Light Fuel Oil Power Plant,Philippines,2020,upper,summer,all-week,night,0.25,0
